cnn,st_name,st_type,cnntext,the_geom,data_as_of,data_loaded_at,Current Supervisor Districts,Analysis Neighborhoods,SF Find Neighborhoods,Current Police Districts
30075000,AUSTIN,ST,30075000,POINT (-122.422145379 37.788942624),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,39,100,4
27325000,NORIEGA,ST,27325000,POINT (-122.47240911 37.755869786),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,14,44,10
25252000,HYDE,ST,25252000,POINT (-122.417391335 37.790973191),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,21,16,6
25009000,CLAY,ST,25009000,POINT (-122.408720357 37.793956348),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,6,104,6
25583000,LARKIN,ST,25583000,POINT (-122.421815316 37.804564904),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,32,98,6
23446000,43RD,AVE,23446000,POINT (-122.501009996 37.736323507),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,40,10
23893000,LUCERNE,ST,23893000,POINT (-122.402046027 37.773967343),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,34,32,1
25936000,IVY,ST,25936000,POINT (-122.428008119 37.77671971),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,9,22,4
24682000,PINE,ST,24682000,POINT (-122.401637616 37.792018325),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,8,108,6
21018000,GAVEN,ST,21018000,POINT (-122.409693195 37.733045932),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,25,91,2
25353000,JASPER,PL,25353000,POINT (-122.408169309 37.799601441),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,23,106,6
51156000,RALSTON,ST,51156000,POINT (-122.467976764 37.712545596),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,24,65,10
21322000,KINGSTON,ST,21322000,POINT (-122.420382423 37.740956355),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,83,9
26673000,PIERCE,ST,26673000,POINT (-122.437845694 37.792054035),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,30,102,4
50015000,CONVERSE,ST,50015000,POINT (-122.408084899 37.772568863),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,34,32,1
21549000,ELLINGTON,AVE,21549000,POINT (-122.449462824 37.710069434),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,28,66,9
20990000,GAMBIER,ST,20990000,POINT (-122.422344993 37.728047554),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,7,92,9
22127000,STANDISH,AVE,22127000,POINT (-122.439338189 37.730157006),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,28,94,9
26582000,UNION,ST,26582000,POINT (-122.431437514 37.797604476),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,13,15,4
20949000,BURROWS,ST,20949000,POINT (-122.421846961 37.724198859),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,19,92,9
21602000,MINERVA,ST,21602000,POINT (-122.453513346 37.715795052),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,24,81,10
33652000,UNNAMED 080,,33652000,POINT (-122.441319347 37.767810508),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,3,112,7
23100000,ARBALLO,DR,23100000,POINT (-122.483143444 37.71851735),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,16,42,10
33530000,MORNINGSIDE,DR,33530000,POINT (-122.491559899 37.733781455),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,35,43,10
25683000,DOLORES,ST,25683000,POINT (-122.425920302 37.759829613),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,5,37,3
25555000,SOUTHARD,PL,25555000,POINT (-122.419071613 37.801106829),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,32,107,6
27023000,RICHARDSON,AVE,27023000,POINT (-122.447130573 37.800385824),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,13,17,4
24071000,25TH,ST,24071000,POINT (-122.417726289 37.750673509),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,20,53,3
51735000,19TH,ST,51735000,POINT (-122.405835069 37.760748848),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,26,54,2
26882000,BROADWAY,,26882000,POINT (-122.443192237 37.793224241),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,30,102,4
27599000,08TH,AVE,27599000,POINT (-122.466694443 37.784715523),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,11,4,8
33249000,QUESADA,AVE,33249000,POINT (-122.395231226 37.73548441),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,87,2
27848000,33RD,AVE,27848000,POINT (-122.493167784 37.777774003),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,8,8
22680000,SAINT ELMO,WAY,22680000,POINT (-122.460573338 37.730434985),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,69,10
25216000,PETER YORKE,WAY,25216000,POINT (-122.423213872 37.78640232),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,39,100,4
21829000,MISSION,ST,21829000,POINT (-122.424040149 37.737406247),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,2,61,9
26765000,STEINER,ST,26765000,POINT (-122.437514361 37.798742207),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,13,15,4
23710000,23RD,ST,23710000,POINT (-122.401589389 37.754570555),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,26,54,2
27550000,28TH,AVE,27550000,POINT (-122.487669442 37.776155235),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,8,8
34125000,OZBOURN,CT,34125000,POINT (-122.376640231 37.829089341),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,37,36,1
21500000,BRUNSWICK,ST,21500000,POINT (-122.447673894 37.709071115),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,7,58,9
25614000,DOLORES,ST,25614000,POINT (-122.425152542 37.751841785),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,20,52,3
25935000,IVY,ST,25935000,POINT (-122.426359035 37.776930184),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,9,22,4
24364000,LAFAYETTE,ST,24364000,POINT (-122.418030233 37.77347442),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,20,32,1
23735000,19TH,ST,23735000,POINT (-122.398338202 37.761184048),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,26,54,2
25618000,24TH,ST,25618000,POINT (-122.425794468 37.751803452),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,22,52,3
28184000,TENNESSEE,ST,28184000,POINT (-122.388358409 37.748909808),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,56,2
51957000,GILMAN,AVE,51957000,POINT (-122.371293196 37.708676236),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,,,,
23941000,06TH,ST,23941000,POINT (-122.405615267 37.778505105),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,34,32,1
23802000,BRANNAN,ST,23802000,POINT (-122.391308311 37.782453966),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,8,31,1
26494000,STARR KING,WAY,26494000,POINT (-122.42468704 37.785334622),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,39,100,4
21715000,EDINBURGH,ST,21715000,POINT (-122.432005498 37.721237256),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,7,90,9
26104000,MORGAN,ALY,26104000,POINT (-122.442387125 37.754815837),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,38,51,7
20218000,MENDELL,ST,20218000,POINT (-122.387528015 37.737730659),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,86,2
20495000,ARMSTRONG,AVE,20495000,POINT (-122.394099814 37.727280402),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,86,2
50073000,I-80 WESTBOUND,,50073000,POINT (-122.402175388 37.777926107),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,34,32,1
33712000,UNNAMED 124,,33712000,POINT (-122.474108307 37.713223255),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,16,43,10
33263000,LANE,ST,33263000,POINT (-122.392703442 37.728860123),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,86,2
50508000,MILEY,ST,50508000,POINT (-122.445031043 37.797309058),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,13,14,4
33333000,SILVER,AVE,33333000,POINT (-122.414225375 37.729531927),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,25,91,2
22452000,LIEBIG,ST,22452000,POINT (-122.455928244 37.708354337),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,28,66,9
27127000,12TH,AVE,27127000,POINT (-122.468918237 37.755217363),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,14,44,10
26862000,WASHINGTON,ST,26862000,POINT (-122.444300352 37.790326523),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,30,102,8
27897000,SHORE VIEW,AVE,27897000,POINT (-122.498739595 37.780529256),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,8,8
22568000,ARBALLO,DR,22568000,POINT (-122.483274893 37.716246462),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,16,42,10
23522000,GREAT,HWY,23522000,POINT (-122.507941547 37.749110938),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
23488000,PACHECO,ST,23488000,POINT (-122.503003725 37.749329835),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
52025000,SAN BRUNO,AVE,52025000,POINT (-122.408052784 37.735936987),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,25,83,9
24794000,JACK KEROUAC,ALY,24794000,POINT (-122.406226438 37.79755881),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,6,106,6
25689000,GUERRERO,ST,25689000,POINT (-122.423926563 37.762341013),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,20,37,3
27984000,BALBOA,ST,27984000,POINT (-122.505884209 37.775323602),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,8,8
20755000,INDUSTRIAL,ST,20755000,POINT (-122.400899015 37.739659121),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,82,2
21081000,CORTLAND,AVE,21081000,POINT (-122.413937708 37.738930424),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,83,9
24620000,JESSIE,ST,24620000,POINT (-122.401043046 37.787889614),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,8,108,6
25225000,VAN NESS,AVE,25225000,POINT (-122.422328955 37.79036966),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,21,105,4
50644000,31ST,ST,50644000,POINT (-122.442638648 37.739519705),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,72,9
20373000,VELASCO,AVE,20373000,POINT (-122.414145409 37.708483879),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,40,75,9
27331000,LAWTON,ST,27331000,POINT (-122.474593733 37.758060928),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,14,44,10
26140000,19TH,ST,26140000,POINT (-122.440797806 37.759024874),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,38,115,3
23274000,QUINTARA,ST,23274000,POINT (-122.482514256 37.748361635),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
25698000,GUERRERO,ST,25698000,POINT (-122.424102684 37.764783452),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,20,37,3
26336000,DELMAR,ST,26336000,POINT (-122.445922005 37.769179275),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,3,25,7
25845000,ROSEMONT,PL,25845000,POINT (-122.425536112 37.76793871),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,20,37,3
24840000,BROADWAY,,24840000,POINT (-122.404679935 37.798118445),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,23,106,6
22029000,TOPAZ,WAY,22029000,POINT (-122.438075739 37.742819508),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,10,57,9
25319000,BROADWAY,,25319000,POINT (-122.40623139 37.797920273),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,23,106,6
21420000,MUNICH,ST,21420000,POINT (-122.436992804 37.710745708),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,7,58,9
27435000,LINCOLN,WAY,27435000,POINT (-122.484758828 37.765116751),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,9,10
20162000,HAWES,ST,20162000,POINT (-122.377648624 37.733069877),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,78,2
26355000,GROVE,ST,26355000,POINT (-122.442945445 37.775295528),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,18,24,7
26354000,LYON,ST,26354000,POINT (-122.44256485 37.773424225),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,18,24,7
26850000,CLAY,ST,26850000,POINT (-122.447148008 37.789071388),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,31,10,8
33107000,SELBY,ST,33107000,POINT (-122.39404894 37.74616295),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,56,2
23104000,ARBALLO,DR,23104000,POINT (-122.483015341 37.720449997),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,16,42,10
27303000,CLEMENT,ST,27303000,POINT (-122.468704482 37.782750917),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,11,5,8
24186000,POTRERO,AVE,24186000,POINT (-122.407685033 37.767081982),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,20,53,3
24819000,LOMBARD,ST,24819000,POINT (-122.401973427 37.80407225),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,8,77,6
51465000,RED ROCK,WAY,51465000,POINT (-122.441346843 37.74654025),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,22,57,9
34121000,GATEVIEW,AVE,34121000,POINT (-122.374594409 37.829990756),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,37,36,1
30820000,NORMANDIE,TER,30820000,POINT (-122.440676525 37.793543783),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,30,102,4
30730000,MARKET,ST,30730000,POINT (-122.398264448 37.791716059),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,8,108,6
34097000,12TH TI,ST,34097000,POINT (-122.375142916 37.825893429),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,37,36,1
27256000,MUSIC CONCOURSE,DR,27256000,POINT (-122.467215843 37.771662589),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,12,9,8
22023000,DUNCAN,ST,22023000,POINT (-122.435766816 37.745549949),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,22,84,9
21298000,COSO,AVE,21298000,POINT (-122.417239851 37.745717738),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,83,9
27536000,24TH,AVE,27536000,POINT (-122.483525398 37.778214306),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,8,8
27938000,48TH,AVE,27938000,POINT (-122.507673715 37.754736332),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
22460000,I-280 N ON,RAMP,22460000,POINT (-122.457068389 37.710110915),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,28,66,10
26879000,UNION,ST,26879000,POINT (-122.443761324 37.796036484),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,13,14,4
24794000,COLUMBUS,AVE,24794000,POINT (-122.406226438 37.79755881),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,6,106,6
20298000,SAN BRUNO,AVE,20298000,POINT (-122.402459479 37.712179486),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,40,75,9
20559000,GIRARD,ST,20559000,POINT (-122.401122136 37.718979943),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,40,91,9
20140000,PALOU,AVE,20140000,POINT (-122.385286995 37.730790815),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,86,2
26683000,FILBERT,ST,26683000,POINT (-122.437326168 37.797811458),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,13,15,4
34054000,05TH TI,ST,34054000,POINT (-122.368255 37.822696967),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,37,36,1
20560000,BRUSSELS,ST,20560000,POINT (-122.402102585 37.718720695),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,40,91,9
22629000,OCEAN,AVE,22629000,POINT (-122.458191391 37.724317535),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,24,64,10
23446000,WAWONA,ST,23446000,POINT (-122.501009996 37.736323507),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,40,10
23503000,47TH,AVE,23503000,POINT (-122.505690988 37.741716205),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
26685000,VAN NESS,AVE,26685000,POINT (-122.424170564 37.799484532),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,32,,4
23459000,TARAVAL,ST,23459000,POINT (-122.50140363 37.741910284),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
22026000,DIAMOND,ST,22026000,POINT (-122.435621046 37.741534263),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,10,57,9
34021000,TREASURE ISLAND,RD,34021000,POINT (-122.371031538 37.813223805),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,37,35,1
23655000,MARIPOSA,ST,23655000,POINT (-122.393729796 37.764021343),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,26,54,2
21456000,WATT,AVE,21456000,POINT (-122.440903353 37.709106872),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,7,58,9
21962000,ADDISON,ST,21962000,POINT (-122.433710648 37.740080921),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,10,59,9
22628000,OCEAN,AVE,22628000,POINT (-122.459212804 37.724533172),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,71,10
27226000,ANZA,ST,27226000,POINT (-122.459860373 37.77928263),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,11,5,8
21873000,MIGUEL,ST,21873000,POINT (-122.428725536 37.738325547),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,10,59,9
33433000,RAMSELL,ST,33433000,POINT (-122.466164675 37.711654547),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,24,65,10
20046000,DORMITORY,RD,20046000,POINT (-122.37492808 37.729659694),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,78,2
23050000,JUAN BAUTISTA,CIR,23050000,POINT (-122.478096771 37.718685603),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,16,42,10
24837000,UNION,ST,24837000,POINT (-122.403614605 37.801141998),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,23,18,6
26303000,CARL,ST,26303000,POINT (-122.452758422 37.765442854),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,14,110,7
24484000,SOUTH PARK,,24484000,POINT (-122.392841609 37.7824571),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,8,31,1
51305000,INFANTRY,TER,51305000,POINT (-122.460971622 37.799409502),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,27,3,
33751000,BAY SHORE BLVD OFF,RAMP,33751000,POINT (-122.40356101 37.747761922),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,1,85,2
22460000,ALEMANY,BLVD,22460000,POINT (-122.457068389 37.710110915),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,28,66,10
23809000,CLYDE,ST,23809000,POINT (-122.394289356 37.778833012),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,34,32,1
33480000,CAMBON,DR,33480000,POINT (-122.474446428 37.715895869),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,16,42,10
22182000,RIDGE,LN,22182000,POINT (-122.450401374 37.71838965),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,24,81,10
26018000,ROOSEVELT,WAY,26018000,POINT (-122.43950184 37.766575525),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,5,112,7
28025000,SEA VIEW,TER,28025000,POINT (-122.490417333 37.784350355),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,33,1,8
32835000,UNNAMED 010,,32835000,POINT (-122.496565679 37.78015751),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,8,8
52428000,HWY 101 NORTHBOUND,,52428000,POINT (-122.474487651 37.806341988),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,27,3,
27622000,14TH,AVE,27622000,POINT (-122.473255083 37.786288101),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,33,2,8
23390000,32ND,AVE,23390000,POINT (-122.489750338 37.744304286),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,40,10
22694000,RAMSELL,ST,22694000,POINT (-122.466220061 37.716112506),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,24,65,10
33495000,TOPAZ,WAY,33495000,POINT (-122.43804426 37.739903237),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,10,57,9
26061000,BRODERICK,ST,26061000,POINT (-122.439844236 37.776644007),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,39,97,7
20148000,YOSEMITE,AVE,20148000,POINT (-122.387930495 37.72472911),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,78,2
22703000,HOLLOWAY,AVE,22703000,POINT (-122.464484215 37.721680009),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,67,10
21898000,26TH,ST,21898000,POINT (-122.422571062 37.748772898),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,20,53,3
27600000,07TH,AVE,27600000,POINT (-122.465760339 37.786627327),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,11,4,8
21817000,JUSTIN,DR,21817000,POINT (-122.422876476 37.734369597),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,93,9
22318000,DIAMOND HEIGHTS,BLVD,22318000,POINT (-122.442243795 37.746884775),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,22,57,3
25994000,OAK,ST,25994000,POINT (-122.432467069 37.773756989),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,3,26,4
51963000,EGBERT,AVE,51963000,POINT (-122.37388498 37.712038538),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,,,,
23458000,42ND,AVE,23458000,POINT (-122.500332418 37.741958751),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
52254000,CESAR CHAVEZ,ST,52254000,POINT (-122.405152674 37.749140155),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,54,3
21340000,PRECITA,AVE,21340000,POINT (-122.419121301 37.74677514),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,83,9
51201000,SIMONDS,LOOP,51201000,POINT (-122.448404937 37.795497882),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,27,3,
35074000,PACHECO,ST,35074000,POINT (-122.460469747 37.745256279),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,49,10
34103000,13TH TI,ST,34103000,POINT (-122.375995808 37.827718986),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,37,36,1
51246000,SUMNER,AVE,51246000,POINT (-122.45401924 37.797598385),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,27,3,
22021000,CESAR CHAVEZ,ST,22021000,POINT (-122.433697306 37.747296999),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,22,84,3
24301000,SUMNER,ST,24301000,POINT (-122.411014418 37.776689833),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,34,32,1
27153000,LINCOLN,WAY,27153000,POINT (-122.465376633 37.765969942),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,12,109,10
27526000,27TH,AVE,27526000,POINT (-122.486468648 37.774338773),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,8,8
27128000,11TH,AVE,27128000,POINT (-122.468060343 37.758350885),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,14,109,10
24022000,POTRERO,AVE,24022000,POINT (-122.407534229 37.7657833),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,20,33,3
25096000,JONES,ST,25096000,POINT (-122.414381908 37.79278407),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,21,16,6
52121000,BAY SHORE,BLVD,52121000,POINT (-122.398967102 37.7190295),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,25,88,2
21863000,MILTON,ST,21863000,POINT (-122.429566945 37.734323179),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,28,93,9
24183000,VALENCIA,ST,24183000,POINT (-122.421886446 37.764917378),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,20,53,3
23535000,CESAR CHAVEZ,ST,23535000,POINT (-122.38758527 37.750263378),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,56,2
27279000,FULTON,ST,27279000,POINT (-122.46695171 37.773351105),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,11,5,8
51238000,LINCOLN,BLVD,51238000,POINT (-122.458417846 37.802148142),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,27,3,
22325000,CLIPPER,TER,22325000,POINT (-122.442519009 37.748183216),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,22,51,3
22042000,26TH,ST,22042000,POINT (-122.435989805 37.747963001),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,22,84,3
28004000,POINT LOBOS,AVE,28004000,POINT (-122.507836299 37.779958483),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,6,8
51299000,LINCOLN,BLVD,51299000,POINT (-122.464187195 37.801830902),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,27,3,
23658000,TEXAS,ST,23658000,POINT (-122.395122209 37.758046797),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,26,54,2
23254000,WAWONA,ST,23254000,POINT (-122.487473747 37.73696001),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,40,10
25097000,WASHINGTON,ST,25097000,POINT (-122.410537873 37.794631225),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,6,16,6
24875000,CHESTNUT,ST,24875000,POINT (-122.405173537 37.804763213),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,23,18,6
